DateTime,HomePrice,RegionName,MonthlyChange,LastValue,Rank,Year
2018/4/30,459040,Santa Ysabel,-0.3966429,460868,31,2018.3333302 
2018/4/30,517989,Santee,-0.1936439,518994,27,2018.3333302 
2018/4/30,1319581,Solana Beach,0.694632,1310478,4,2018.3333302 
2018/4/30,483575,Spring Valley,-0.1639246,484369,28,2018.3333302 
2018/4/30,607526,Valley Center,0.0309548,607338,14,2018.3333302 
2018/4/30,537134,Vista,-0.1659768,538027,22,2018.3333302 
2018/4/30,307002,Warner Springs,-7.82E-03,307026,39,2018.3333302 
2018/5/31,644077,Alpine,0.0375873,643835,11,2018.4166635 
2018/5/31,677365,Bonita,-0.0554784,677741,9,2018.4166635 
2018/5/31,633530,Bonsall,0.0551185,633181,13,2018.4166635 
2018/5/31,218828,Borrego Springs,-0.2297886,219332,41,2018.4166635 
2018/5/31,282055,Boulevard,-0.5661688,283661,40,2018.4166635 
2018/5/31,319318,Campo,-0.5456754,321070,37,2018.4166635 
2018/5/31,866216,Carlsbad,-0.1240643,867292,6,2018.4166635 
2018/5/31,538225,Chula Vista,-0.2793974,539733,21,2018.4166635 
2018/5/31,1656153,Coronado,0.6975825,1644680,3,2018.4166635 
2018/5/31,2200259,Del Mar,0.8859495,2180937,2,2018.4166635 
2018/5/31,447381,Descanso,-0.2145679,448343,32,2018.4166635 
2018/5/31,478856,Dulzura,-0.3999759,480779,29,2018.4166635 
2018/5/31,523673,El Cajon,-0.1746129,524589,24,2018.4166635 
2018/5/31,1105903,Encinitas,-0.0540442,1106501,5,2018.4166635 
2018/5/31,527103,Escondido,-0.1698864,528000,23,2018.4166635 
2018/5/31,582783,Fallbrook,-0.0339634,582981,17,2018.4166635 
2018/5/31,605622,Imperial Beach,-0.0226163,605759,15,2018.4166635 
2018/5/31,681681,Jamul,0.0510763,681333,8,2018.4166635 
2018/5/31,380184,Julian,0.1388095,379657,34,2018.4166635 
2018/5/31,575279,La Mesa,-0.2017549,576442,18,2018.4166635 
2018/5/31,516218,Lakeside,-0.4228313,518410,27,2018.4166635 
2018/5/31,468508,Lemon Grove,-0.2486821,469676,30,2018.4166635 
2018/5/31,430640,National City,-0.1833433,431431,33,2018.4166635 
2018/5/31,539889,Oceanside,-0.2693282,541347,19,2018.4166635 
2018/5/31,671553,Pala,-0.1418573,672507,10,2018.4166635 
2018/5/31,313050,Palomar Mountain,1.8393213,307396,38,2018.4166635 
2018/5/31,517845,Pauma Valley,-0.2011991,518889,25,2018.4166635 
2018/5/31,325213,Pine Valley,0.1154422,324838,36,2018.4166635 
2018/5/31,354212,Potrero,-0.1465895,354732,35,2018.4166635 
2018/5/31,743742,Poway,-0.4225477,746898,7,2018.4166635 
2018/5/31,539056,Ramona,-0.0843356,539511,20,2018.4166635 
2018/5/31,2515617,Rancho Santa Fe,-0.3719196,2525008,1,2018.4166635 
2018/5/31,642056,San Diego,-0.172739,643167,12,2018.4166635 
2018/5/31,588665,San Marcos,-0.1594288,589605,16,2018.4166635 
2018/5/31,458463,Santa Ysabel,-0.1256971,459040,31,2018.4166635 
2018/5/31,516847,Santee,-0.220468,517989,26,2018.4166635 
2018/5/31,1327751,Solana Beach,0.6191359,1319581,4,2018.4166635 
2018/5/31,481908,Spring Valley,-0.3447242,483575,28,2018.4166635 
2018/5/31,608174,Valley Center,0.1066621,607526,14,2018.4166635 
2018/5/31,536020,Vista,-0.207397,537134,22,2018.4166635 
2018/5/31,305784,Warner Springs,-0.3967401,307002,39,2018.4166635 
2018/6/30,645261,Alpine,0.183829,644077,11,2018.4999968 
2018/6/30,678301,Bonita,0.1381825,677365,9,2018.4999968 
2018/6/30,635391,Bonsall,0.2937509,633530,13,2018.4999968 
2018/6/30,218699,Borrego Springs,-0.0589504,218828,41,2018.4999968 
2018/6/30,284265,Boulevard,0.7835351,282055,40,2018.4999968 
2018/6/30,318870,Campo,-0.140299,319318,37,2018.4999968 
2018/6/30,868371,Carlsbad,0.2487832,866216,6,2018.4999968 
2018/6/30,538681,Chula Vista,0.0847229,538225,21,2018.4999968 
2018/6/30,1669850,Coronado,0.8270371,1656153,3,2018.4999968 
2018/6/30,2220428,Del Mar,0.9166648,2200259,2,2018.4999968 
2018/6/30,447763,Descanso,0.0853858,447381,32,2018.4999968 
2018/6/30,480253,Dulzura,0.291737,478856,29,2018.4999968 
2018/6/30,523702,El Cajon,5.54E-03,523673,24,2018.4999968 
2018/6/30,1109489,Encinitas,0.3242599,1105903,5,2018.4999968 
2018/6/30,527874,Escondido,0.1462712,527103,23,2018.4999968 
2018/6/30,584365,Fallbrook,0.2714561,582783,17,2018.4999968 
2018/6/30,608373,Imperial Beach,0.4542437,605622,15,2018.4999968 
2018/6/30,682607,Jamul,0.1358407,681681,8,2018.4999968 
2018/6/30,380536,Julian,0.0925867,380184,34,2018.4999968 
2018/6/30,575676,La Mesa,0.06901,575279,18,2018.4999968 
2018/6/30,515870,Lakeside,-0.0674134,516218,27,2018.4999968 
2018/6/30,469333,Lemon Grove,0.1760909,468508,30,2018.4999968 
2018/6/30,431621,National City,0.2278005,430640,33,2018.4999968 
2018/6/30,539985,Oceanside,0.0177814,539889,20,2018.4999968 
2018/6/30,672548,Pala,0.148164,671553,10,2018.4999968 
2018/6/30,315338,Palomar Mountain,0.7308737,313050,38,2018.4999968 
2018/6/30,519637,Pauma Valley,0.3460495,517845,25,2018.4999968 
2018/6/30,327983,Pine Valley,0.8517495,325213,36,2018.4999968 
2018/6/30,356094,Potrero,0.5313202,354212,35,2018.4999968 
2018/6/30,742875,Poway,-0.1165727,743742,7,2018.4999968 
2018/6/30,540582,Ramona,0.2830875,539056,19,2018.4999968 
2018/6/30,2514446,Rancho Santa Fe,-0.0465492,2515617,1,2018.4999968 
2018/6/30,643441,San Diego,0.2157133,642056,12,2018.4999968 
2018/6/30,589580,San Marcos,0.1554365,588665,16,2018.4999968 
2018/6/30,461547,Santa Ysabel,0.6726824,458463,31,2018.4999968 
2018/6/30,517323,Santee,0.0920969,516847,26,2018.4999968 
2018/6/30,1338705,Solana Beach,0.8250041,1327751,4,2018.4999968 
2018/6/30,482094,Spring Valley,0.0385966,481908,28,2018.4999968 
2018/6/30,610263,Valley Center,0.3434872,608174,14,2018.4999968 
2018/6/30,536694,Vista,0.1257416,536020,22,2018.4999968 
2018/6/30,305300,Warner Springs,-0.1582817,305784,39,2018.4999968 
2018/7/31,646241,Alpine,0.1518765,645261,12,2018.5833301 
2018/7/31,678047,Bonita,-0.0374465,678301,9,2018.5833301 
2018/7/31,637928,Bonsall,0.3992817,635391,13,2018.5833301 
2018/7/31,217583,Borrego Springs,-0.5102904,218699,41,2018.5833301 
2018/7/31,284258,Boulevard,-2.46E-03,284265,40,2018.5833301 
2018/7/31,319973,Campo,0.345909,318870,37,2018.5833301 
2018/7/31,871993,Carlsbad,0.4171028,868371,6,2018.5833301 
2018/7/31,540045,Chula Vista,0.2532111,538681,21,2018.5833301 
2018/7/31,1688718,Coronado,1.1299218,1669850,3,2018.5833301 
2018/7/31,2242982,Del Mar,1.0157501,2220428,2,2018.5833301 
2018/7/31,446954,Descanso,-0.1806759,447763,32,2018.5833301 
2018/7/31,482496,Dulzura,0.4670455,480253,29,2018.5833301 
2018/7/31,524447,El Cajon,0.1422565,523702,24,2018.5833301 
2018/7/31,1115588,Encinitas,0.5497125,1109489,5,2018.5833301 
2018/7/31,530302,Escondido,0.4599582,527874,23,2018.5833301 
2018/7/31,586696,Fallbrook,0.3988945,584365,17,2018.5833301 
2018/7/31,610176,Imperial Beach,0.2963642,608373,15,2018.5833301 
2018/7/31,683289,Jamul,0.0999111,682607,8,2018.5833301 
2018/7/31,382024,Julian,0.3910274,380536,34,2018.5833301 
2018/7/31,576476,La Mesa,0.1389671,575676,18,2018.5833301 
2018/7/31,516986,Lakeside,0.2163336,515870,27,2018.5833301 
2018/7/31,470897,Lemon Grove,0.3332389,469333,30,2018.5833301 
2018/7/31,432664,National City,0.2416472,431621,33,2018.5833301 
2018/7/31,541702,Oceanside,0.3179718,539985,20,2018.5833301 
2018/7/31,673464,Pala,0.1361985,672548,10,2018.5833301 
2018/7/31,314933,Palomar Mountain,-0.1284336,315338,38,2018.5833301 
2018/7/31,518610,Pauma Valley,-0.197638,519637,26,2018.5833301 
2018/7/31,327306,Pine Valley,-0.2064131,327983,36,2018.5833301 
2018/7/31,357182,Potrero,0.3055373,356094,35,2018.5833301 
2018/7/31,743758,Poway,0.1188625,742875,7,2018.5833301 
2018/7/31,543049,Ramona,0.45636,540582,19,2018.5833301 
2018/7/31,2515219,Rancho Santa Fe,0.0307424,2514446,1,2018.5833301 
2018/7/31,646477,San Diego,0.4718381,643441,11,2018.5833301 
2018/7/31,592189,San Marcos,0.4425184,589580,16,2018.5833301 
2018/7/31,467389,Santa Ysabel,1.2657433,461547,31,2018.5833301 
2018/7/31,519410,Santee,0.403423,517323,25,2018.5833301 
2018/7/31,1355209,Solana Beach,1.2328332,1338705,4,2018.5833301 
2018/7/31,483561,Spring Valley,0.3042975,482094,28,2018.5833301 
2018/7/31,613104,Valley Center,0.465537,610263,14,2018.5833301 
2018/7/31,538856,Vista,0.4028366,536694,22,2018.5833301 
2018/7/31,302178,Warner Springs,-1.0226007,305300,39,2018.5833301 
2018/8/31,648059,Alpine,0.2813192,646241,12,2018.6666634 
2018/8/31,681336,Bonita,0.4850696,678047,9,2018.6666634 
2018/8/31,640707,Bonsall,0.4356291,637928,13,2018.6666634 
2018/8/31,217364,Borrego Springs,-0.1006512,217583,41,2018.6666634 
2018/8/31,287102,Boulevard,1.0004995,284258,40,2018.6666634 
2018/8/31,322203,Campo,0.6969338,319973,37,2018.6666634 
2018/8/31,875918,Carlsbad,0.4501183,871993,6,2018.6666634 
2018/8/31,542603,Chula Vista,0.4736642,540045,21,2018.6666634 
2018/8/31,1707132,Coronado,1.090413,1688718,3,2018.6666634 
2018/8/31,2271882,Del Mar,1.2884633,2242982,2,2018.6666634 
2018/8/31,446308,Descanso,-0.1445339,446954,32,2018.6666634 
2018/8/31,485030,Dulzura,0.5251857,482496,29,2018.6666634 
2018/8/31,526055,El Cajon,0.3066087,524447,24,2018.6666634 
2018/8/31,1122281,Encinitas,0.5999527,1115588,5,2018.6666634 
2018/8/31,532638,Escondido,0.4405037,530302,23,2018.6666634 
2018/8/31,589449,Fallbrook,0.4692379,586696,17,2018.6666634 
2018/8/31,613844,Imperial Beach,0.601138,610176,15,2018.6666634 
2018/8/31,684831,Jamul,0.2256732,683289,8,2018.6666634 
2018/8/31,384366,Julian,0.6130505,382024,34,2018.6666634 
2018/8/31,577857,La Mesa,0.239559,576476,18,2018.6666634 
2018/8/31,520193,Lakeside,0.6203263,516986,27,2018.6666634 
2018/8/31,473306,Lemon Grove,0.5115768,470897,30,2018.6666634 
2018/8/31,433831,National City,0.2697243,432664,33,2018.6666634 
2018/8/31,544171,Oceanside,0.4557857,541702,20,2018.6666634 
2018/8/31,677817,Pala,0.6463597,673464,10,2018.6666634 
2018/8/31,309991,Palomar Mountain,-1.5692227,314933,38,2018.6666634 
2018/8/31,521170,Pauma Valley,0.4936272,518610,26,2018.6666634 
2018/8/31,329382,Pine Valley,0.6342688,327306,36,2018.6666634 
2018/8/31,360955,Potrero,1.0563242,357182,35,2018.6666634 
2018/8/31,746193,Poway,0.3273914,743758,7,2018.6666634 
2018/8/31,545699,Ramona,0.4879854,543049,19,2018.6666634 
2018/8/31,2514266,Rancho Santa Fe,-0.0378893,2515219,1,2018.6666634 
2018/8/31,650440,San Diego,0.6130148,646477,11,2018.6666634 
2018/8/31,595335,San Marcos,0.5312493,592189,16,2018.6666634 
2018/8/31,471590,Santa Ysabel,0.898823,467389,31,2018.6666634 
2018/8/31,522704,Santee,0.6341811,519410,25,2018.6666634 
2018/8/31,1370929,Solana Beach,1.1599687,1355209,4,2018.6666634 
2018/8/31,486037,Spring Valley,0.5120347,483561,28,2018.6666634 
2018/8/31,616227,Valley Center,0.5093752,613104,14,2018.6666634 
2018/8/31,542029,Vista,0.5888401,538856,22,2018.6666634 
2018/8/31,301330,Warner Springs,-0.2806293,302178,39,2018.6666634 
2018/9/30,647322,Alpine,-0.1137242,648059,12,2018.7499967 
2018/9/30,683750,Bonita,0.3543039,681336,9,2018.7499967 
2018/9/30,641402,Bonsall,0.1084739,640707,13,2018.7499967 
2018/9/30,217119,Borrego Springs,-0.1127142,217364,41,2018.7499967 
2018/9/30,285022,Boulevard,-0.7244812,287102,40,2018.7499967 
2018/9/30,323174,Campo,0.3013628,322203,37,2018.7499967 
2018/9/30,877990,Carlsbad,0.2365518,875918,6,2018.7499967 
2018/9/30,543737,Chula Vista,0.2089926,542603,22,2018.7499967 
2018/9/30,1717954,Coronado,0.6339287,1707132,3,2018.7499967 
2018/9/30,2292963,Del Mar,0.9279091,2271882,2,2018.7499967 
2018/9/30,444564,Descanso,-0.3907615,446308,32,2018.7499967 
2018/9/30,482714,Dulzura,-0.4774962,485030,29,2018.7499967 
2018/9/30,526945,El Cajon,0.1691838,526055,24,2018.7499967 
2018/9/30,1126467,Encinitas,0.3729904,1122281,5,2018.7499967 
2018/9/30,534105,Escondido,0.2754216,532638,23,2018.7499967 
2018/9/30,590663,Fallbrook,0.2059551,589449,17,2018.7499967 
2018/9/30,617911,Imperial Beach,0.6625462,613844,14,2018.7499967 
2018/9/30,685445,Jamul,0.0896572,684831,8,2018.7499967 
2018/9/30,384793,Julian,0.111092,384366,34,2018.7499967 
2018/9/30,577896,La Mesa,6.75E-03,577857,18,2018.7499967 
2018/9/30,522378,Lakeside,0.4200364,520193,27,2018.7499967 
2018/9/30,475070,Lemon Grove,0.3726976,473306,30,2018.7499967 
2018/9/30,434502,National City,0.1546685,433831,33,2018.7499967 
2018/9/30,545467,Oceanside,0.2381604,544171,20,2018.7499967 
2018/9/30,680811,Pala,0.4417121,677817,10,2018.7499967 
2018/9/30,306310,Palomar Mountain,-1.1874538,309991,38,2018.7499967 
2018/9/30,524477,Pauma Valley,0.6345338,521170,26,2018.7499967 
2018/9/30,329667,Pine Valley,0.0865257,329382,36,2018.7499967 
2018/9/30,359938,Potrero,-0.2817526,360955,35,2018.7499967 
2018/9/30,747415,Poway,0.1637646,746193,7,2018.7499967 
2018/9/30,546660,Ramona,0.1761044,545699,19,2018.7499967 
2018/9/30,2505406,Rancho Santa Fe,-0.3523891,2514266,1,2018.7499967 
2018/9/30,652317,San Diego,0.2885739,650440,11,2018.7499967 
2018/9/30,597034,San Marcos,0.2853855,595335,16,2018.7499967 
2018/9/30,473892,Santa Ysabel,0.4881359,471590,31,2018.7499967 
2018/9/30,525107,Santee,0.4597248,522704,25,2018.7499967 
2018/9/30,1382876,Solana Beach,0.8714529,1370929,4,2018.7499967 
2018/9/30,487537,Spring Valley,0.3086185,486037,28,2018.7499967 
2018/9/30,617483,Valley Center,0.203821,616227,15,2018.7499967 
2018/9/30,543918,Vista,0.3485053,542029,21,2018.7499967 
2018/9/30,300254,Warner Springs,-0.3570836,301330,39,2018.7499967 
2018/10/31,647259,Alpine,-9.73E-03,647322,12,2018.8333300 
2018/10/31,686736,Bonita,0.4367093,683750,8,2018.8333300 
2018/10/31,642722,Bonsall,0.2057992,641402,13,2018.8333300 
2018/10/31,218650,Borrego Springs,0.7051433,217119,41,2018.8333300 
2018/10/31,287001,Boulevard,0.6943324,285022,40,2018.8333300 
2018/10/31,323332,Campo,0.0488901,323174,37,2018.8333300 
2018/10/31,880122,Carlsbad,0.2428274,877990,6,2018.8333300 
2018/10/31,545234,Chula Vista,0.2753169,543737,22,2018.8333300 
2018/10/31,1725525,Coronado,0.4406986,1717954,3,2018.8333300 
2018/10/31,2304316,Del Mar,0.4951236,2292963,2,2018.8333300 
2018/10/31,445113,Descanso,0.1234918,444564,32,2018.8333300 
2018/10/31,480460,Dulzura,-0.4669432,482714,29,2018.8333300 
2018/10/31,528326,El Cajon,0.2620767,526945,25,2018.8333300 
2018/10/31,1129201,Encinitas,0.2427057,1126467,5,2018.8333300 
2018/10/31,535457,Escondido,0.2531337,534105,23,2018.8333300 
2018/10/31,591671,Fallbrook,0.1706557,590663,17,2018.8333300 
2018/10/31,623265,Imperial Beach,0.8664678,617911,14,2018.8333300 
2018/10/31,685966,Jamul,0.076009,685445,9,2018.8333300 
2018/10/31,384829,Julian,9.36E-03,384793,34,2018.8333300 
2018/10/31,579032,La Mesa,0.1965752,577896,18,2018.8333300 
2018/10/31,523962,Lakeside,0.3032287,522378,27,2018.8333300 
2018/10/31,477157,Lemon Grove,0.4393037,475070,30,2018.8333300 
2018/10/31,436252,National City,0.4027599,434502,33,2018.8333300 
2018/10/31,546398,Oceanside,0.1706794,545467,20,2018.8333300 
2018/10/31,682299,Pala,0.2185629,680811,10,2018.8333300 
2018/10/31,299692,Palomar Mountain,-2.1605563,306310,39,2018.8333300 
2018/10/31,531141,Pauma Valley,1.2705991,524477,24,2018.8333300 
2018/10/31,333250,Pine Valley,1.0868543,329667,36,2018.8333300 
2018/10/31,359841,Potrero,-0.0269491,359938,35,2018.8333300 
2018/10/31,748729,Poway,0.1758059,747415,7,2018.8333300 
2018/10/31,547272,Ramona,0.1119526,546660,19,2018.8333300 
2018/10/31,2502088,Rancho Santa Fe,-0.1324336,2505406,1,2018.8333300 
2018/10/31,653976,San Diego,0.2543242,652317,11,2018.8333300 
2018/10/31,597938,San Marcos,0.1514152,597034,16,2018.8333300 
2018/10/31,473712,Santa Ysabel,-0.0379833,473892,31,2018.8333300 
2018/10/31,526895,Santee,0.340502,525107,26,2018.8333300 
2018/10/31,1388512,Solana Beach,0.4075564,1382876,4,2018.8333300 
2018/10/31,488842,Spring Valley,0.267672,487537,28,2018.8333300 
2018/10/31,618335,Valley Center,0.1379795,617483,15,2018.8333300 
2018/10/31,545478,Vista,0.2868079,543918,21,2018.8333300 
2018/10/31,301815,Warner Springs,0.5198932,300254,38,2018.8333300 
2018/11/30,647085,Alpine,-0.0268826,647259,12,2018.9166633 
2018/11/30,687176,Bonita,0.0640712,686736,8,2018.9166633 
2018/11/30,642354,Bonsall,-0.0572565,642722,13,2018.9166633 
2018/11/30,220346,Borrego Springs,0.7756689,218650,41,2018.9166633 
2018/11/30,284569,Boulevard,-0.8473838,287001,40,2018.9166633 
2018/11/30,322745,Campo,-0.1815471,323332,37,2018.9166633 
2018/11/30,881317,Carlsbad,0.1357766,880122,6,2018.9166633 
2018/11/30,545758,Chula Vista,0.0961055,545234,22,2018.9166633 
2018/11/30,1731180,Coronado,0.3277263,1725525,3,2018.9166633 
2018/11/30,2309915,Del Mar,0.2429788,2304316,2,2018.9166633 
2018/11/30,444927,Descanso,-0.0417871,445113,32,2018.9166633 
2018/11/30,477088,Dulzura,-0.7018274,480460,30,2018.9166633 
2018/11/30,529055,El Cajon,0.137983,528326,25,2018.9166633 
2018/11/30,1131256,Encinitas,0.1819871,1129201,5,2018.9166633 
2018/11/30,536416,Escondido,0.1790993,535457,23,2018.9166633 
2018/11/30,591635,Fallbrook,-6.08E-03,591671,17,2018.9166633 
2018/11/30,624785,Imperial Beach,0.243877,623265,14,2018.9166633 
2018/11/30,685658,Jamul,-0.0449002,685966,9,2018.9166633 
2018/11/30,383695,Julian,-0.2946763,384829,34,2018.9166633 
2018/11/30,579998,La Mesa,0.1668302,579032,18,2018.9166633 
2018/11/30,523953,Lakeside,-1.72E-03,523962,27,2018.9166633 
2018/11/30,478739,Lemon Grove,0.3315471,477157,29,2018.9166633 
2018/11/30,438136,National City,0.4318605,436252,33,2018.9166633 
2018/11/30,546825,Oceanside,0.0781482,546398,20,2018.9166633 
2018/11/30,680782,Pala,-0.2223365,682299,10,2018.9166633 
2018/11/30,293683,Palomar Mountain,-2.0050585,299692,39,2018.9166633 
2018/11/30,533420,Pauma Valley,0.4290763,531141,24,2018.9166633 
2018/11/30,333675,Pine Valley,0.1275319,333250,36,2018.9166633 
2018/11/30,356969,Potrero,-0.7981303,359841,35,2018.9166633 
2018/11/30,749587,Poway,0.1145942,748729,7,2018.9166633 
2018/11/30,547212,Ramona,-0.0109635,547272,19,2018.9166633 
2018/11/30,2497561,Rancho Santa Fe,-0.1809289,2502088,1,2018.9166633 
2018/11/30,654724,San Diego,0.1143773,653976,11,2018.9166633 
2018/11/30,598262,San Marcos,0.0541862,597938,16,2018.9166633 
2018/11/30,473664,Santa Ysabel,-0.0101327,473712,31,2018.9166633 
2018/11/30,527041,Santee,0.0277095,526895,26,2018.9166633 
2018/11/30,1394041,Solana Beach,0.3981961,1388512,4,2018.9166633 
2018/11/30,489522,Spring Valley,0.1391043,488842,28,2018.9166633 
2018/11/30,618607,Valley Center,0.0439891,618335,15,2018.9166633 
2018/11/30,546189,Vista,0.1303444,545478,21,2018.9166633 
2018/11/30,302371,Warner Springs,0.1842188,301815,38,2018.9166633 
2018/12/31,646742,Alpine,-0.0530069,647085,12,2018.9999966 
2018/12/31,686768,Bonita,-0.0593734,687176,8,2018.9999966 
2018/12/31,642284,Bonsall,-0.0108974,642354,13,2018.9999966 
2018/12/31,220689,Borrego Springs,0.1556643,220346,41,2018.9999966 
2018/12/31,284306,Boulevard,-0.0924205,284569,40,2018.9999966 
2018/12/31,322499,Campo,-0.0762212,322745,37,2018.9999966 
2018/12/31,880522,Carlsbad,-0.0902059,881317,6,2018.9999966 
2018/12/31,545418,Chula Vista,-0.0622987,545758,22,2018.9999966 
2018/12/31,1734324,Coronado,0.1816102,1731180,3,2018.9999966 
2018/12/31,2311501,Del Mar,0.0686605,2309915,2,2018.9999966 
2018/12/31,445697,Descanso,0.1730621,444927,32,2018.9999966 
2018/12/31,473438,Dulzura,-0.765058,477088,30,2018.9999966 
2018/12/31,528901,El Cajon,-0.0291085,529055,25,2018.9999966 
2018/12/31,1130682,Encinitas,-0.0507401,1131256,5,2018.9999966 
2018/12/31,536262,Escondido,-0.0287091,536416,23,2018.9999966 
2018/12/31,591162,Fallbrook,-0.0799479,591635,17,2018.9999966 
2018/12/31,623360,Imperial Beach,-0.2280785,624785,14,2018.9999966 
2018/12/31,683193,Jamul,-0.3595087,685658,9,2018.9999966 
2018/12/31,382046,Julian,-0.4297684,383695,34,2018.9999966 
2018/12/31,579463,La Mesa,-0.0922417,579998,18,2018.9999966 
2018/12/31,522941,Lakeside,-0.1931471,523953,27,2018.9999966 
2018/12/31,478639,Lemon Grove,-0.0208882,478739,29,2018.9999966 
2018/12/31,439113,National City,0.2229901,438136,33,2018.9999966 
2018/12/31,546419,Oceanside,-0.0742468,546825,19,2018.9999966 
2018/12/31,676302,Pala,-0.6580668,680782,10,2018.9999966 
2018/12/31,284903,Palomar Mountain,-2.9896181,293683,39,2018.9999966 
2018/12/31,532602,Pauma Valley,-0.1533501,533420,24,2018.9999966 
2018/12/31,335245,Pine Valley,0.4705177,333675,36,2018.9999966 
2018/12/31,354948,Potrero,-0.5661556,356969,35,2018.9999966 
2018/12/31,749032,Poway,-0.0740408,749587,7,2018.9999966 
2018/12/31,545723,Ramona,-0.2721066,547212,21,2018.9999966 
2018/12/31,2489996,Rancho Santa Fe,-0.3028955,2497561,1,2018.9999966 
2018/12/31,654407,San Diego,-0.0484173,654724,11,2018.9999966 
2018/12/31,597791,San Marcos,-0.078728,598262,16,2018.9999966 
2018/12/31,471548,Santa Ysabel,-0.4467302,473664,31,2018.9999966 
2018/12/31,525848,Santee,-0.2263581,527041,26,2018.9999966 
2018/12/31,1398342,Solana Beach,0.3085275,1394041,4,2018.9999966 
2018/12/31,488890,Spring Valley,-0.1291055,489522,28,2018.9999966 
2018/12/31,617595,Valley Center,-0.1635934,618607,15,2018.9999966 
2018/12/31,546080,Vista,-0.0199565,546189,20,2018.9999966 
2018/12/31,300837,Warner Springs,-0.5073238,302371,38,2018.9999966 
2019/1/31,643882,Alpine,-0.4422165,646742,12,2019.0833299 
2019/1/31,684831,Bonita,-0.2820458,686768,8,2019.0833299 
2019/1/31,639526,Bonsall,-0.4294051,642284,13,2019.0833299 
2019/1/31,219030,Borrego Springs,-0.7517366,220689,41,2019.0833299 
2019/1/31,281019,Boulevard,-1.1561487,284306,39,2019.0833299 
2019/1/31,320261,Campo,-0.6939556,322499,37,2019.0833299 
2019/1/31,875691,Carlsbad,-0.5486518,880522,6,2019.0833299 
2019/1/31,542345,Chula Vista,-0.5634211,545418,21,2019.0833299 
2019/1/31,1731035,Coronado,-0.1896416,1734324,3,2019.0833299 
2019/1/31,2312438,Del Mar,0.0405364,2311501,2,2019.0833299 
2019/1/31,445515,Descanso,-0.0408349,445697,32,2019.0833299 
2019/1/31,470398,Dulzura,-0.6421115,473438,30,2019.0833299 
2019/1/31,526329,El Cajon,-0.4862914,528901,25,2019.0833299 
2019/1/31,1126290,Encinitas,-0.3884381,1130682,5,2019.0833299 
2019/1/31,533350,Escondido,-0.5430182,536262,23,2019.0833299 
2019/1/31,588307,Fallbrook,-0.4829471,591162,17,2019.0833299 
2019/1/31,619736,Imperial Beach,-0.5813655,623360,14,2019.0833299 
2019/1/31,679550,Jamul,-0.5332315,683193,9,2019.0833299 
2019/1/31,379944,Julian,-0.5501955,382046,34,2019.0833299 
2019/1/31,576271,La Mesa,-0.5508548,579463,18,2019.0833299 
2019/1/31,519876,Lakeside,-0.5861082,522941,27,2019.0833299 
2019/1/31,476369,Lemon Grove,-0.4742614,478639,29,2019.0833299 
2019/1/31,437333,National City,-0.4053626,439113,33,2019.0833299 
2019/1/31,543456,Oceanside,-0.5422579,546419,20,2019.0833299 
2019/1/31,671727,Pala,-0.6764729,676302,10,2019.0833299 
2019/1/31,280452,Palomar Mountain,-1.5622861,284903,40,2019.0833299 
2019/1/31,529961,Pauma Valley,-0.4958675,532602,24,2019.0833299 
2019/1/31,334561,Pine Valley,-0.2040299,335245,36,2019.0833299 
2019/1/31,352013,Potrero,-0.8268817,354948,35,2019.0833299 
2019/1/31,745520,Poway,-0.4688718,749032,7,2019.0833299 
2019/1/31,541834,Ramona,-0.7126326,545723,22,2019.0833299 
2019/1/31,2469126,Rancho Santa Fe,-0.838154,2489996,1,2019.0833299 
2019/1/31,650858,San Diego,-0.542323,654407,11,2019.0833299 
2019/1/31,594984,San Marcos,-0.4695621,597791,16,2019.0833299 
2019/1/31,468539,Santa Ysabel,-0.6381111,471548,31,2019.0833299 
2019/1/31,522009,Santee,-0.7300589,525848,26,2019.0833299 
2019/1/31,1399211,Solana Beach,0.062145,1398342,4,2019.0833299 
2019/1/31,486366,Spring Valley,-0.5162716,488890,28,2019.0833299 
2019/1/31,615063,Valley Center,-0.4099774,617595,15,2019.0833299 
2019/1/31,543492,Vista,-0.4739232,546080,19,2019.0833299 
2019/1/31,298110,Warner Springs,-0.9064709,300837,38,2019.0833299 
2019/2/28,641398,Alpine,-0.385785,643882,12,2019.1666632 
2019/2/28,682665,Bonita,-0.3162824,684831,8,2019.1666632 
2019/2/28,638555,Bonsall,-0.1518312,639526,13,2019.1666632 
2019/2/28,217884,Borrego Springs,-0.523216,219030,41,2019.1666632 
2019/2/28,278758,Boulevard,-0.8045719,281019,39,2019.1666632 
2019/2/28,317687,Campo,-0.8037195,320261,37,2019.1666632 
2019/2/28,871854,Carlsbad,-0.4381683,875691,6,2019.1666632 
2019/2/28,539915,Chula Vista,-0.4480543,542345,21,2019.1666632 
2019/2/28,1732755,Coronado,0.0993625,1731035,3,2019.1666632 
2019/2/28,2308044,Del Mar,-0.1900159,2312438,2,2019.1666632 
2019/2/28,443802,Descanso,-0.3844988,445515,32,2019.1666632 
2019/2/28,469441,Dulzura,-0.2034447,470398,30,2019.1666632 
2019/2/28,524290,El Cajon,-0.3874003,526329,25,2019.1666632 
2019/2/28,1123411,Encinitas,-0.255618,1126290,5,2019.1666632 
2019/2/28,531293,Escondido,-0.3856754,533350,23,2019.1666632 
